stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_code,stop_desc,stop_url,stop_timezone,wheelchair_boarding,platform_code,区名
S280100000100100,ＪＲ六甲道,34.7156342183822,135.238774850057,Z000000,0,,,,,,,１,灘区
S280100000100200,ＪＲ六甲道,34.7153738260739,135.23846238424,Z000000,0,,,,,,,２,灘区
S280100000100300,ＪＲ六甲道,34.7155387394778,135.238531817986,Z000000,0,,,,,,,３,灘区
S280100000100400,ＪＲ六甲道,34.7153130720927,135.238705420821,Z000000,0,,,,,,,４,灘区
S280100000100500,ＪＲ六甲道,34.7154432689441,135.238913732622,Z000000,0,,,,,,,５番おりば,灘区
S280100000200100,六甲口,34.7176391978945,135.238115125869,Z000620,0,,,,,,,１,灘区
S280100000200200,六甲口,34.7175524042532,135.238288724762,Z000620,0,,,,,,,２,灘区
S280100000200300,六甲口,34.7170489767943,135.23752491539,Z000620,0,,,,,,,３,灘区
S280100000200400,六甲口,34.7169708632204,135.237733233291,Z000620,0,,,,,,,４,灘区
S280100000300100,阪急六甲,34.7200173572746,135.234504250169,Z000630,0,,,,,,,１,灘区
S280100000300200,阪急六甲,34.7203298167994,135.234191767621,Z000630,0,,,,,,,２,灘区
S280100000300300,阪急六甲,34.7194965927357,135.235268090401,Z000630,0,,,,,,,３,灘区
S280100000300400,阪急六甲,34.7199826518712,135.235406953614,Z000630,0,,,,,,,４,灘区
S280100000300500,阪急六甲,34.7194097977301,135.23533753154,Z000630,0,,,,,,,５,灘区
S280100000300600,阪急六甲,34.7191841354972,135.235858327484,Z000630,0,,,,,,,６,灘区
S280100000300700,阪急六甲,34.7203211329036,135.233879292559,Z000630,0,,,,,,,７,灘区
S280100000300800,阪急六甲,34.7204426466503,135.233879289735,Z000630,0,,,,,,,８,灘区
S280100000400100,六甲登山口,34.7218139865545,135.231691931358,Z000640,0,,,,,,,１,灘区
S280100000400200,六甲登山口,34.7211630358105,135.232872408339,Z000640,0,,,,,,,２,灘区
S280100000400300,六甲登山口,34.7211977459688,135.232282176537,Z000640,0,,,,,,,３,灘区
S280100000500100,篠原本町２丁目,34.7219875426996,135.229087967295,Z002460,0,,,,,,,１,灘区
S280100000500200,篠原本町２丁目,34.7220222740244,135.230060111594,Z002460,0,,,,,,,２,灘区
S280100000600100,篠原本町３丁目,34.7218833537641,135.226553448503,Z002450,0,,,,,,,１,灘区
S280100000600200,篠原本町３丁目,34.7221611088612,135.227213112135,Z002450,0,,,,,,,２,灘区
S280100000700100,護国神社前,34.7206768661504,135.224574465677,Z002440,0,,,,,,,１,灘区
S280100000700200,護国神社前,34.7212931268732,135.225372999776,Z002440,0,,,,,,,２,灘区
S280100000800100,五毛,34.719817563649,135.222873230855,Z000550,0,,,,,,,１,灘区
S280100000800200,五毛,34.7195137588197,135.221831656914,Z000550,0,,,,,,,２,灘区
S280100000800300,五毛,34.7198002033894,135.222803792352,Z000550,0,,,,,,,３,灘区
S280100000900100,五毛天神,34.717803833559,135.220095736454,Z002430,0,,,,,,,１,灘区
S280100000900200,五毛天神,34.7177951489417,135.219852701712,Z002430,0,,,,,,,２,灘区
S280100001000100,観音寺,34.7164931397261,135.216693276511,Z002420,0,,,,,,,１,灘区
S280100001000200,観音寺,34.7168837392178,135.217491811597,Z002420,0,,,,,,,２,灘区
S280100001100100,神戸高校前,34.7160417525196,135.214367092546,Z000460,0,,,,,,,１,灘区
S280100001100200,神戸高校前,34.7162847993856,135.215235070171,Z000460,0,,,,,,,２,灘区
S280100001200100,青谷橋,34.7150695786003,135.211520127598,Z000450,0,,,,,,,１,灘区
S280100001200200,青谷橋,34.7153212977732,135.212040912655,Z000450,0,,,,,,,２,灘区
S280100001200300,青谷橋,34.7153299780772,135.212075631813,Z000450,0,,,,,,,３,灘区
S280100001300100,青谷,34.7140887623871,135.210513285348,Z000440,0,,,,,,,１,灘区
S280100001300200,青谷,34.7135766493089,135.209680030357,Z000440,0,,,,,,,２,中央区
S280100001300300,青谷,34.7136026886252,135.209714749113,Z000440,0,,,,,,,３,中央区
S280100001400100,籠池通３丁目,34.711545607379,135.208742648328,Z002410,0,,,,,,,１,中央区
S280100001500100,野崎通３丁目,34.710061364899,135.207110875164,Z002400,0,,,,,,,１,中央区
S280100001500200,野崎通３丁目,34.7103130809578,135.207596939256,Z002400,0,,,,,,,２,中央区
S280100001600100,野崎通５丁目,34.7093930107473,135.205374927087,Z002390,0,,,,,,,１,中央区
S280100001600200,野崎通５丁目,34.7092454505924,135.204854141543,Z002390,0,,,,,,,２,中央区
S280100001700100,熊内５丁目,34.7083427379216,135.202215497849,Z002380,0,,,,,,,１,中央区
S280100001700200,熊内５丁目,34.7085597361836,135.202875158975,Z002380,0,,,,,,,２,中央区
S280100001800100,熊内６丁目,34.7071535909876,135.19863944016,Z002370,0,,,,,,,１,中央区
S280100001800200,熊内６丁目,34.7074921013472,135.199160221912,Z002370,0,,,,,,,２,中央区
S280100001900100,布引,34.7041591013362,135.196486912778,Z002350,0,,,,,,,１,中央区
S280100001900200,布引,34.7043153311976,135.196313314534,Z002350,0,,,,,,,２,中央区
S280100001900500,布引,34.7048361372204,135.198813083659,Z002350,0,,,,,,,３［臨時］,中央区
S280100001900400,布引,34.7047319733467,135.197875666066,Z002350,0,,,,,,,４,中央区
S280100002000100,加納町２丁目,34.7023797595802,135.195098190154,Z002340,0,,,,,,,１,中央区
S280100002000200,加納町２丁目,34.7016246267063,135.194612139611,Z002340,0,,,,,,,２,中央区
S280100002000300,加納町２丁目,34.7014076508734,135.195549559407,Z002340,0,,,,,,,３,中央区
S280100002100100,加納町３丁目,34.6991856527858,135.194091403757,Z002330,0,,,,,,,１,中央区
S280100002100200,加納町３丁目,34.6988992231164,135.193848375353,Z002330,0,,,,,,,２,中央区
S280100002100300,加納町３丁目,34.6987777187936,135.194646919215,Z002330,0,,,,,,,３,中央区
S280100002200200,地下鉄三宮駅前,34.6939171421815,135.194195666103,Z002320,0,,,,,,,２,中央区
S280100002200300,地下鉄三宮駅前,34.6937261897083,135.193987353202,Z002320,0,,,,,,,３,中央区
S280100002200400,地下鉄三宮駅前,34.6951669975963,135.193744293097,Z002320,0,,,,,,,４,中央区
S280100002200500,地下鉄三宮駅前,34.6944118758754,135.193952622577,Z002320,0,,,,,,,５,中央区
S280100002200600,地下鉄三宮駅前,34.6938997803138,135.193883192327,Z002320,0,,,,,,,６,中央区
S280100002200700,地下鉄三宮駅前,34.6951236017971,135.193987329378,Z002320,0,,,,,,,７,中央区
S280100002300100,三宮センター街東口,34.6920944395188,135.195133117546,Z003070,0,,,,,,,１,中央区
S280100002300200,三宮センター街東口,34.6925804917961,135.194681758531,Z003070,0,,,,,,,２,中央区
S280100002300400,三宮センター街東口,34.6921204764241,135.194924801216,Z003070,0,,,,,,,４,中央区
S280100002300500,三宮センター街東口,34.6926672872471,135.194647037799,Z003070,0,,,,,,,５,中央区
S280100002400100,市役所前,34.6905494674951,135.194265159853,Z003340,0,,,神戸市,,,,１,中央区
S280100002400200,市役所前,34.6911223167386,135.193952676727,Z003340,0,,,神戸市,,,,２,中央区
S280100002400300,市役所前,34.6910789179477,135.193848519523,Z003340,0,,,神戸市,,,,３,中央区
S280100002400400,市役所前,34.6909313825185,135.195827522296,Z003340,0,,,神戸市,,,,４,中央区
S280100002500100,三宮神社,34.6893603405714,135.191418197915,Z003350,0,,,,,,,１番おりば,中央区
S280100002600100,元町１丁目,34.6893429691837,135.190029426818,Z003360,0,,,,,,,１,中央区
S280100002600200,元町１丁目,34.6892995709956,135.189994708307,Z003360,0,,,,,,,２,中央区
S280100002700100,和田岬,34.6580354925037,135.176350689293,Z004230,0,,,,,,,１,兵庫区
S280100002700200,和田岬,34.6580875672044,135.176142373036,Z004230,0,,,,,,,２,兵庫区
S280100002800200,笠松７丁目,34.6557440881507,135.17308701919,Z004240,0,,,,,,,２,兵庫区
S280100002800300,笠松７丁目,34.6557614523742,135.173677251772,Z004240,0,,,,,,,３,兵庫区
S280100002800400,笠松７丁目,34.6560305040911,135.172462072065,Z004240,0,,,,,,,４,兵庫区
S280100002800100,笠松７丁目,34.6561433381064,135.172600952085,Z004240,0,,,,,,,１,兵庫区
S280100002900100,吉田町１丁目,34.6551191479821,135.170934401911,Z004250,0,,,,,,,１,兵庫区
S280100002900200,吉田町１丁目,34.655327457211,135.171177440593,Z004250,0,,,,,,,２,兵庫区
S280100002900300,吉田町１丁目,34.6552493478051,135.171767669747,Z004250,0,,,,,,,３番おりば,兵庫区
S280100003000100,吉田町２丁目,34.654876090104,135.167636057276,Z004260,0,,,,,,,１,兵庫区
S280100003000200,吉田町２丁目,34.6550149578164,135.167219424864,Z004260,0,,,,,,,２,兵庫区
S280100003100100,金平町,34.6547024803774,135.165691772291,Z004270,0,,,,,,,１,兵庫区
S280100003100200,金平町,34.6544247143795,135.163643332295,Z004270,0,,,,,,,２,兵庫区
S280100003200100,高松町,34.6541903353411,135.160726912273,Z004280,0,,,,,,,１,兵庫区
S280100003300100,東尻池８丁目,34.6551016630358,135.158296544191,Z004290,0,,,,,,,１,長田区
S280100003300200,東尻池８丁目,34.6543639102221,135.159233979271,Z004290,0,,,,,,,２,長田区
S280100003400100,東尻池５丁目,34.658261032061,135.158713107348,Z004300,0,,,,,,,１,長田区
S280100003400200,東尻池５丁目,34.657358358557,135.158886722876,Z004300,0,,,,,,,２,長田区
S280100003500100,東尻池２丁目,34.6615245346135,135.157254828909,Z001240,0,,,,,,,１,長田区
S280100003500200,東尻池２丁目,34.6604482826378,135.15857418352,Z001240,0,,,,,,,２,長田区
S280100003500300,東尻池２丁目,34.6604656263858,135.157220132457,Z001240,0,,,,,,,３,長田区
S280100003500400,東尻池２丁目,34.6616026633723,135.158365843304,Z001240,0,,,,,,,４,長田区
S280100003600100,御蔵菅原,34.6643800836505,135.154477231587,Z004310,0,,,,,,,１,長田区
S280100003600200,御蔵菅原,34.6640676248468,135.154998026609,Z004310,0,,,,,,,２,長田区
S280100003700100,地下鉄長田駅前,34.6677130029836,135.151178836038,Z001680,0,,,,,,,１,長田区
S280100003700200,地下鉄長田駅前,34.6678692381361,135.151421867675,Z001680,0,,,,,,,２,長田区
S280100003700300,地下鉄長田駅前,34.667808477515,135.151109395626,Z001680,0,,,,,,,３,長田区
S280100003700400,地下鉄長田駅前,34.6677998023304,135.151491307566,Z001680,0,,,,,,,４,長田区
S280100003700500,地下鉄長田駅前,34.6685288858733,135.151421854484,Z001680,0,,,,,,,５,長田区
S280100003700700,地下鉄長田駅前,34.6669058152162,135.15228986823,Z001680,0,,,,,,,７,長田区
S280100003700800,地下鉄長田駅前,34.6669144828401,135.15124829051,Z001680,0,,,,,,,８,長田区
S280100003700600,地下鉄長田駅前,34.6675654585794,135.151907943272,Z001680,0,,,,,,,６,長田区
S280100003800100,長田神社前,34.6708896920644,135.148297076579,Z001690,0,,,,,,,１,長田区
S280100003800200,長田神社前,34.6699436309536,135.149199794144,Z001690,0,,,,,,,２,長田区
S280100003900100,長田５丁目,34.6733286316883,135.147012421149,Z001700,0,,,,,,,１,長田区
S280100003900200,長田５丁目,34.6733546712257,135.14708185893,Z001700,0,,,,,,,２,長田区
S280100003900300,長田５丁目,34.6732591908847,135.146665231142,Z001700,0,,,,,,,３,長田区
S280100003900400,長田５丁目,34.6732852326059,135.146908264552,Z001700,0,,,,,,,４,長田区
S280100004000100,長田８丁目,34.6754117131331,135.146109687424,Z001710,0,,,,,,,１,長田区
S280100004000200,長田８丁目,34.6752120856264,135.146283286403,Z001710,0,,,,,,,２,長田区
S280100004000300,長田８丁目,34.6749343266168,135.145241718281,Z001710,0,,,,,,,３,長田区
S280100004000400,長田８丁目,34.6751079194438,135.145380591694,Z001710,0,,,,,,,４,長田区
S280100004100100,名倉町,34.6784061646048,135.14656098268,Z000850,0,,,,,,,１,長田区
S280100004100200,名倉町,34.6786318351318,135.146769293173,Z000850,0,,,,,,,２,長田区
S280100004200100,名倉小学校前,34.6802896322857,135.147324771006,Z000840,0,,,,,,,１,長田区
S280100004200200,名倉小学校前,34.6804198290462,135.14760252273,Z000840,0,,,,,,,２,長田区
S280100004300100,房王寺町５丁目,34.680489301261,135.15020646435,Z000830,0,,,,,,,１,長田区
S280100004300200,房王寺町５丁目,34.679899099717,135.150761982384,Z000830,0,,,,,,,２,長田区
S280100004300300,房王寺町５丁目,34.679933814164,135.150484227856,Z000830,0,,,,,,,３,長田区
S280100004300400,房王寺町５丁目,34.6798209782065,135.150345352842,Z000830,0,,,,,,,４,長田区
S280100004400100,菊水町１０丁目,34.681626390595,135.154962979223,Z000820,0,,,,,,,１,兵庫区
S280100004400200,菊水町１０丁目,34.6808278672641,135.154754678289,Z000820,0,,,,,,,２,兵庫区
S280100004500100,鵯越町,34.6836921396808,135.155692045319,Z000810,0,,,,,,,１,兵庫区
S280100004500200,鵯越町,34.6836921418719,135.155830922185,Z000810,0,,,,,,,２,兵庫区
S280100004600100,夢野町３丁目,34.6849507037014,135.157254386709,Z000800,0,,,,,,,１,兵庫区
S280100004600200,夢野町３丁目,34.684855229446,135.157323826899,Z000800,0,,,,,,,２,兵庫区
S280100004700100,夢野町２丁目,34.6852979312253,135.159962480545,Z001160,0,,,,,,,１,兵庫区
S280100004700200,夢野町２丁目,34.685237171968,135.159788884099,Z001160,0,,,,,,,２,兵庫区
S280100004700300,夢野町２丁目,34.685150376859,135.159858324795,Z001160,0,,,,,,,３,兵庫区
S280100004700400,夢野町２丁目,34.6848465961078,135.160274964888,Z001160,0,,,,,,,４,兵庫区
S280100004800100,熊野橋,34.6826506873278,135.162531777747,Z001150,0,,,,,,,１,兵庫区
S280100004800200,熊野橋,34.6831801327473,135.161767937245,Z001150,0,,,,,,,２,兵庫区
S280100004800300,熊野橋,34.6825638927469,135.162635938127,Z001150,0,,,,,,,３,兵庫区
S280100004800400,熊野橋,34.6825725697032,135.16242762065,Z001150,0,,,,,,,４,兵庫区
S280100004900100,東山町,34.680958190317,135.164302509419,Z001140,0,,,,,,,１,兵庫区
S280100004900200,東山町,34.6815483919288,135.163503947418,Z001140,0,,,,,,,２,兵庫区
S280100004900300,東山町,34.680880075393,135.164406669726,Z001140,0,,,,,,,３,兵庫区
S280100005000100,湊川公園西口,34.6781286896475,135.167635649436,Z001130,0,,,,,,,１,兵庫区
S280100005000200,湊川公園西口,34.67954343802,135.165830200069,Z001130,0,,,,,,,２,兵庫区
S280100005000300,湊川公園西口,34.6795955182877,135.166038516477,Z001130,0,,,,,,,３,兵庫区
S280100005000400,湊川公園西口,34.6793785287061,135.166038521038,Z001130,0,,,,,,,４,兵庫区
S280100005000700,湊川公園西口,34.6793264553732,135.166350998409,Z001130,0,,,,,,,７,兵庫区
S280100005100100,新開地,34.6768094010134,135.168955030434,Z001120,0,,,,,,,１,兵庫区
S280100005100200,新開地,34.676835436585,135.168677272537,Z001120,0,,,,,,,２,兵庫区
S280100005100300,新開地,34.6767312992212,135.170204940032,Z001120,0,,,,,,,３,兵庫区
S280100005100400,新開地,34.6766965876665,135.170795175125,Z001120,0,,,,,,,４,兵庫区
S280100005100500,新開地,34.6765143044882,135.169927188971,Z001120,0,,,,,,,５,兵庫区
S280100005100600,新開地,34.6765837301872,135.16895503661,Z001120,0,,,,,,,６,兵庫区
S280100005100700,新開地,34.6767312821011,135.168781434313,Z001120,0,,,,,,,７,兵庫区
S280100005200100,湊町２丁目,34.674821799558,135.172635371584,Z004320,0,,,,,,,１,兵庫区
S280100005200200,湊町２丁目,34.6749172697751,135.17207985662,Z004320,0,,,,,,,２,兵庫区
S280100005300100,七宮町,34.6716797984815,135.17655876475,Z004330,0,,,,,,,１,兵庫区
S280100005300200,七宮町,34.6713239276826,135.176211581385,Z004330,0,,,,,,,２,兵庫区
S280100005400100,鍛冶屋町,34.6699872561786,135.176211622814,Z004340,0,,,,,,,１,兵庫区
S280100005400200,鍛冶屋町,34.6697008264936,135.176038033922,Z004340,0,,,,,,,２,兵庫区
S280100005500100,中央市場前,34.6665935235236,135.176038122396,Z004350,0,,,,,,,１,兵庫区
S280100005500200,中央市場前,34.6665414436724,135.175829807251,Z004350,0,,,,,,,２,兵庫区
S280100005500300,中央市場前,34.6668712609035,135.175031250766,Z004350,0,,,,,,,３,兵庫区
S280100005500400,中央市場前,34.6669667331202,135.174684053654,Z004350,0,,,,,,,４,
S280100005700100,今出在家,34.6611166987676,135.176489610931,Z004370,0,,,,,,,１,兵庫区
S280100005700200,今出在家,34.6609604672282,135.176350730952,Z004370,0,,,,,,,２,兵庫区
S280100005800100,梅ヶ香町,34.6623924863447,135.156734022686,Z004380,0,,,,,,,１,長田区
S280100005900100,神戸駅前,34.679691135608,135.177009880089,Z000720,0,,,,,,,Ａ,中央区
S280100005900200,神戸駅前,34.6793005539091,135.176940450278,Z000720,0,,,,,,,Ｃおりば,中央区
S280100005900300,神戸駅前,34.6791877220494,135.177148769411,Z000720,0,,,,,,,Ｄ,中央区
S280100005900400,神戸駅前,34.6792484821046,135.177391803949,Z000720,0,,,,,,,Ｅおりば,中央区
S280100005900500,神戸駅前,34.679456793188,135.177495957392,Z000720,0,,,,,,,Ｆ,中央区
S280100005900600,神戸駅前,34.6796390633782,135.177426514335,Z000720,0,,,,,,,Ｇ,中央区
S280100005900700,神戸駅前,34.6797518952346,135.177218195204,Z000720,0,,,,,,,Ｈ,中央区
S280100006000100,多聞通５丁目,34.6796910947536,135.173746254596,Z000730,0,,,,,,,１,中央区
S280100006000200,多聞通５丁目,34.6795261828759,135.173746258393,Z000730,0,,,,,,,２,兵庫区
S280100006000300,多聞通５丁目,34.6787363422102,135.173780996003,Z000730,0,,,,,,,３,中央区
S280100006000400,多聞通５丁目,34.6794046840539,135.174961440907,Z000730,0,,,,,,,４,中央区
S280100006000500,多聞通５丁目,34.6796303490432,135.17464896092,Z000730,0,,,,,,,５,中央区
S280100006000600,多聞通５丁目,34.6785367271789,135.174996180345,Z000730,0,,,,,,,６,中央区
S280100006100100,新開地東口,34.6778336426989,135.172253365432,Z001110,0,,,,,,,１,兵庫区
S280100006100200,新開地東口,34.6779985510286,135.171836725274,Z001110,0,,,,,,,２,兵庫区
S280100006200100,永沢町,34.6738062449852,135.169163431151,Z004810,0,,,,,,,１,兵庫区
S280100006200200,永沢町,34.6726952444005,135.168469065913,Z004810,0,,,,,,,２,兵庫区
S280100006300100,柳原,34.6707423206098,135.167774721143,Z004820,0,,,,,,,１,兵庫区
S280100006300200,柳原,34.6704385313585,135.167427530358,Z004820,0,,,,,,,２,兵庫区
S280100006400100,兵庫駅前,34.6687373138936,135.16454582035,Z001630,0,,,,,,,１,兵庫区
S280100006400200,兵庫駅前,34.6689716614156,135.164233335647,Z001630,0,,,,,,,２,兵庫区
S280100006400300,兵庫駅前,34.6688154285947,135.164198619343,Z001630,0,,,,,,,３,兵庫区
S280100006400400,兵庫駅前,34.6693709185485,135.163400048693,Z001630,0,,,,,,,４,兵庫区
S280100006500100,塚本通８丁目,34.6686505010036,135.160900230534,Z001660,0,,,,,,,１,兵庫区
S280100006500200,塚本通８丁目,34.6684508685707,135.160448875637,Z001660,0,,,,,,,２,兵庫区
S280100006600100,西市民病院前,34.6678693020136,135.156976947923,Z001670,0,,,,,,,１,長田区
S280100006600200,西市民病院前,34.6681557232514,135.156560311178,Z001670,0,,,,,,,２,長田区
S280100006700200,明泉寺橋,34.6783540611507,135.144547278446,Z004390,0,,,,,,,２,長田区
S280100006700100,明泉寺橋,34.6782412279526,135.144616718626,Z004390,0,,,,,,,１,長田区
S280100006800200,大日寺前,34.6809145261933,135.144443073626,Z004400,0,,,,,,,２,長田区
S280100006800100,大日寺前,34.681200950872,135.144408349173,Z004400,0,,,,,,,１,長田区
S280100006900200,堀切,34.6816522574739,135.141561371845,Z004410,0,,,,,,,２,長田区
S280100006900100,堀切,34.6817130155268,135.141665527996,Z004410,0,,,,,,,１,長田区
S280100007000200,丸山,34.6835791190415,135.141318297882,Z004420,0,,,,,,,２,長田区
S280100007000100,丸山,34.6833534505896,135.141353021744,Z004420,0,,,,,,,１,長田区
S280100007100100,丸山町３丁目,34.6849331148238,135.139200397825,Z004430,0,,,,,,,１,長田区
S280100007200100,花山町１丁目,34.6856274682795,135.137429701722,Z004440,0,,,,,,,１,長田区
S280100007300100,花山町２丁目,34.6862784258463,135.135693724234,Z004450,0,,,,,,,１,長田区
S280100007400100,一里山,34.687076937337,135.134409095787,Z004460,0,,,,,,,１,長田区
S280100007500100,萩乃町,34.6885871577888,135.132568952508,Z004470,0,,,,,,,１,長田区
S280100007600100,ひばりが丘,34.6902623244291,135.133089705649,Z004480,0,,,,,,,１,長田区
S280100007700100,大日丘住宅前,34.6897502591867,135.135415899492,Z004490,0,,,,,,,１,長田区
S280100007800100,大日丘,34.6878147311236,135.138124039927,Z004500,0,,,,,,,１,長田区
S280100007900100,西丸山町３丁目,34.6864607182541,135.138749013619,Z004510,0,,,,,,,１,長田区
S280100008000100,西丸山町１丁目,34.6854105079091,135.141318259835,Z004520,0,,,,,,,１,長田区
S280100008100100,若草町,34.689003447183,135.110556973431,Z001560,0,,,,,,,１,須磨区
S280100008100300,若草町,34.6894721437137,135.110661124019,Z001560,0,,,,,,,３,須磨区
S280100008200100,大曲り,34.6885694730252,135.110730576477,Z001550,0,,,,,,,１,須磨区
S280100008200200,大曲り,34.6872415019414,135.110591719795,Z001550,0,,,,,,,２,須磨区
S280100008300100,車大道,34.6841342320555,135.111251435397,Z001540,0,,,,,,,１,須磨区
S280100008300200,車大道,34.6841081956073,135.111390313057,Z001540,0,,,,,,,２,須磨区
S280100008400100,車竹ノ下,34.6814088611018,135.111806987553,Z001530,0,,,,,,,１,須磨区
S280100008400200,車竹ノ下,34.6807752493714,135.111563962341,Z001530,0,,,,,,,２,須磨区
S280100008500100,妙法寺駅前,34.6756195511137,135.110140559354,Z001510,0,,,,,,,１,須磨区
S280100008500200,妙法寺駅前,34.675428597767,135.110036405073,Z001510,0,,,,,,,２,須磨区
S280100008500300,妙法寺駅前,34.6752897247416,135.110071126982,Z001510,0,,,,,,,３,須磨区
S280100008500400,妙法寺駅前,34.6752376504651,135.11024472441,Z001510,0,,,,,,,４,須磨区
S280100008500500,妙法寺駅前,34.6753504900441,135.110487757326,Z001510,0,,,,,,,５番おりば,須磨区
S280100008600100,広畑橋,34.6787355566317,135.111702871914,Z001520,0,,,,,,,１,須磨区
S280100008600200,広畑橋,34.6773294821352,135.112675037248,Z001520,0,,,,,,,２,須磨区
S280100008600300,広畑橋,34.6768433742261,135.110071097694,Z001520,0,,,,,,,３,須磨区
S280100008700100,中田,34.6763573972268,135.114272142603,Z005420,0,,,神戸市須磨区,,,,１,須磨区
S280100008700200,中田,34.676400783873,135.113681913681,Z005420,0,,,神戸市須磨区,,,,２,須磨区
S280100008800100,奥妙法寺,34.6748038149016,135.11770937855,Z005430,0,,,,,,,１,須磨区
S280100008800200,奥妙法寺,34.6748124904636,135.117501062708,Z005430,0,,,,,,,２,須磨区
S280100008900100,堂ノ下,34.6736841808829,135.119480079211,Z005440,0,,,,,,,１,須磨区
S280100008900200,堂ノ下,34.6736668203311,135.11941064094,Z005440,0,,,,,,,２,須磨区
S280100009000100,那須神社前,34.6724169974025,135.121424376833,Z005450,0,,,,,,,１,須磨区
S280100009000200,那須神社前,34.672312842223,135.121424378358,Z005450,0,,,,,,,２,須磨区
S280100009100100,口ノ川,34.6703599622472,135.12361172023,Z005460,0,,,,,,,１,須磨区
S280100009100200,口ノ川,34.670576951009,135.123507559324,Z005460,0,,,,,,,２,須磨区
S280100009200100,禅昌寺,34.6679991467845,135.127187849437,Z005470,0,,,,,,,１,須磨区
S280100009200200,禅昌寺,34.6678342342794,135.12718785267,Z005470,0,,,,,,,２,須磨区
S280100009300100,明神町,34.665577557054,135.128784982085,Z005480,0,,,,,,,１,須磨区
S280100009300200,明神町,34.665777185189,135.128576662773,Z005480,0,,,,,,,２,須磨区
S280100009400100,川上町,34.664206190401,135.12951411239,Z005490,0,,,,,,,１,須磨区
S280100009400200,川上町,34.6632688019809,135.130069637913,Z005490,0,,,,,,,２,須磨区
S280100009500100,前池町,34.6611423343974,135.132187550489,Z000920,0,,,,,,,１,須磨区
S280100009500200,前池町,34.6622620102025,135.132881913715,Z000920,0,,,,,,,２,須磨区
S280100009500300,前池町,34.6620710432417,135.131770902285,Z000920,0,,,,,,,３,須磨区
S280100009500400,前池町,34.6620363233836,135.131666745282,Z000920,0,,,,,,,４,須磨区
S280100009700100,大田町２丁目,34.6583302062611,135.136180316791,Z001180,0,,,,,,,１,須磨区
S280100009700300,大田町２丁目,34.6567157970324,135.135520683189,Z001180,0,,,,,,,３,須磨区
S280100009700400,大田町２丁目,34.6565595650524,135.135555405547,Z001180,0,,,,,,,４,須磨区
S280100009700200,大田町２丁目,34.658147934726,135.136145601189,Z001180,0,,,,,,,２,須磨区
S280100009800200,千歳町,34.6556829646108,135.138645437442,Z005500,0,,,,,,,２,須磨区
S280100009900200,大橋９丁目,34.6530878248298,135.143124278511,Z002180,0,,,,,,,２,長田区
S280100009900300,大橋９丁目,34.6525062896065,135.142846537939,Z002180,0,,,,,,,３,長田区
S280100010000100,大橋５丁目,34.654094682725,135.145381009473,Z002190,0,,,,,,,１,長田区
S280100010000200,大橋５丁目,34.6544679027988,135.145242124197,Z002190,0,,,,,,,２,長田区
S280100010100600,新長田駅前,34.6567940244256,135.14486016144,Z001210,0,,,,,,,Ｅ,長田区
S280100010100700,新長田駅前,34.6566811915997,135.144999040929,Z001210,0,,,,,,,Ｄ,長田区
S280100010100800,新長田駅前,34.6568461043576,135.145068475836,Z001210,0,,,,,,,Ａ,長田区
S280100010100900,新長田駅前,34.6567159119683,135.145172636452,Z001210,0,,,,,,,Ｂ,長田区
S280100010101000,新長田駅前,34.6565509996241,135.145137920804,Z001210,0,,,,,,,Ｃ,長田区
S280100010200100,水笠通,34.6595020223473,135.142360317365,Z001200,0,,,,,,,１,長田区
S280100010200200,水笠通,34.659328430418,135.142325601824,Z001200,0,,,,,,,２,長田区
S280100010300100,御屋敷通５丁目,34.6595106752102,135.140103566849,Z005510,0,,,,,,,１,長田区
S280100010400100,松原通５丁目,34.6636163543528,135.164684820093,Z001250,0,,,,,,,１,兵庫区
S280100010400200,松原通５丁目,34.6637031520317,135.165309778806,Z001250,0,,,,,,,２,兵庫区
S280100010500100,松原通２丁目,34.6634254094475,135.166976347755,Z005710,0,,,,,,,１,兵庫区
S280100010500200,松原通２丁目,34.6635208869482,135.167670746285,Z005710,0,,,,,,,２,兵庫区
S280100010600100,須佐野通,34.6651526559585,135.168747024851,Z007200,0,,,,,,,１,兵庫区
S280100010600200,須佐野通,34.6651439769301,135.168920625113,Z007200,0,,,,,,,２,兵庫区
S280100010700100,西柳原,34.6688762041584,135.168087248628,Z005730,0,,,,,,,１,兵庫区
S280100010700200,西柳原,34.6690497964184,135.16812196406,Z005730,0,,,,,,,２,兵庫区
S280100010800100,大開駅前,34.6705166114225,135.161039072142,Z001640,0,,,,,,,１,兵庫区
S280100010800200,大開駅前,34.6704385040613,135.162601467955,Z001640,0,,,,,,,２,兵庫区
S280100010900100,水木小学校前,34.6691365434347,135.158990639172,Z001650,0,,,,,,,１,兵庫区
S280100010900200,水木小学校前,34.6701520630149,135.159893323034,Z001650,0,,,,,,,２,兵庫区
S280100011000100,五番町４丁目,34.6702387893634,135.15381744929,Z005770,0,,,,,,,１,長田区
S280100011000200,五番町４丁目,34.6702387933858,135.154164641806,Z005770,0,,,,,,,２,長田区
S280100011100100,五番町２丁目,34.6719660501062,135.156213046567,Z005760,0,,,,,,,１,長田区
S280100011100200,五番町２丁目,34.6718445382686,135.156386645012,Z005760,0,,,,,,,２,長田区
